48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.00530034 0.00530034 0.0529259 0.0529259 0.0554441 0.0554441 0.0657419 0.0657419 0.0573138 0.0573138 0.0706258 0.0706258 0.0794642 0.0794642 0.00631216 0.00631216
0.5 0.00530034 0.00530034 0.0529259 0.0529259 0.0554441 0.0554441 0.0657419 0.0657419 0.0573138 0.0573138 0.0706258 0.0706258 0.0794642 0.0794642 0.00631216 0.00631216
0.5 0.0614677 0.0614677 0.265422 0.265422 0.205209 0.205209 0.204406 0.204406 0.203367 0.203367 0.208874 0.208874 0.281923 0.281923 0.070225 0.070225
1.5 0.0614677 0.0614677 0.265422 0.265422 0.205209 0.205209 0.204406 0.204406 0.203367 0.203367 0.208874 0.208874 0.281923 0.281923 0.070225 0.070225
1.5 0.0409945 0.0409945 0.22433 0.22433 0.107645 0.107645 0.17695 0.17695 0.191912 0.191912 0.0993243 0.0993243 0.209227 0.209227 0.0485858 0.0485858
2.5 0.0409945 0.0409945 0.22433 0.22433 0.107645 0.107645 0.17695 0.17695 0.191912 0.191912 0.0993243 0.0993243 0.209227 0.209227 0.0485858 0.0485858
2.5 0.0357247 0.0357247 0.200245 0.200245 0.10961 0.10961 0.183454 0.183454 0.160895 0.160895 0.118747 0.118747 0.219413 0.219413 0.0334206 0.0334206
3.5 0.0357247 0.0357247 0.200245 0.200245 0.10961 0.10961 0.183454 0.183454 0.160895 0.160895 0.118747 0.118747 0.219413 0.219413 0.0334206 0.0334206
3.5 0.0651399 0.0651399 0.280357 0.280357 0.20714 0.20714 0.208965 0.208965 0.210625 0.210625 0.203398 0.203398 0.258252 0.258252 0.0571688 0.0571688
4.5 0.0651399 0.0651399 0.280357 0.280357 0.20714 0.20714 0.208965 0.208965 0.210625 0.210625 0.203398 0.203398 0.258252 0.258252 0.0571688 0.0571688
4.5 0.0100949 0.0100949 0.0880321 0.0880321 0.0707956 0.0707956 0.0772552 0.0772552 0.0860192 0.0860192 0.0547767 0.0547767 0.0585419 0.0585419 0.00893968 0.00893968
5.5 0.0100949 0.0100949 0.0880321 0.0880321 0.0707956 0.0707956 0.0772552 0.0772552 0.0860192 0.0860192 0.0547767 0.0547767 0.0585419 0.0585419 0.00893968 0.00893968

48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.019112 0.019112 0.0772057 0.0772057 0.0296647 0.0296647 0.063603 0.063603 0.0837825 0.0837825 0.0409606 0.0409606 0.029085 0.029085 0.0150279 0.0150279
0.5 0.019112 0.019112 0.0772057 0.0772057 0.0296647 0.0296647 0.063603 0.063603 0.0837825 0.0837825 0.0409606 0.0409606 0.029085 0.029085 0.0150279 0.0150279
0.5 0.102451 0.102451 0.281228 0.281228 0.127048 0.127048 0.202211 0.202211 0.171664 0.171664 0.0137387 0.0137387 0.0277132 0.0277132 0.0330693 0.0330693
1.5 0.102451 0.102451 0.281228 0.281228 0.127048 0.127048 0.202211 0.202211 0.171664 0.171664 0.0137387 0.0137387 0.0277132 0.0277132 0.0330693 0.0330693
1.5 0.0587091 0.0587091 0.195991 0.195991 0.137833 0.137833 0.144807 0.144807 0.176769 0.176769 0.191137 0.191137 0.165755 0.165755 0.0526726 0.0526726
2.5 0.0587091 0.0587091 0.195991 0.195991 0.137833 0.137833 0.144807 0.144807 0.176769 0.176769 0.191137 0.191137 0.165755 0.165755 0.0526726 0.0526726
2.5 0.064247 0.064247 0.169636 0.169636 0.207696 0.207696 0.166628 0.166628 0.147133 0.147133 0.135199 0.135199 0.205262 0.205262 0.0480555 0.0480555
3.5 0.064247 0.064247 0.169636 0.169636 0.207696 0.207696 0.166628 0.166628 0.147133 0.147133 0.135199 0.135199 0.205262 0.205262 0.0480555 0.0480555
3.5 0.0399081 0.0399081 0.0270143 0.0270143 0.016473 0.016473 0.172098 0.172098 0.20058 0.20058 0.109985 0.109985 0.284105 0.284105 0.0982007 0.0982007
4.5 0.0399081 0.0399081 0.0270143 0.0270143 0.016473 0.016473 0.172098 0.172098 0.20058 0.20058 0.109985 0.109985 0.284105 0.284105 0.0982007 0.0982007
4.5 0.0211802 0.0211802 0.0392398 0.0392398 0.0586162 0.0586162 0.112525 0.112525 0.0877055 0.0877055 0.0368362 0.0368362 0.0883434 0.0883434 0.0220946 0.0220946
5.5 0.0211802 0.0211802 0.0392398 0.0392398 0.0586162 0.0586162 0.112525 0.112525 0.0877055 0.0877055 0.0368362 0.0368362 0.0883434 0.0883434 0.0220946 0.0220946

48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 -0.0138117 -0.0138117 -0.0242798 -0.0242798 0.0257794 0.0257794 0.00213889 0.00213889 -0.0264687 -0.0264687 0.0296652 0.0296652 0.0503793 0.0503793 -0.0087157 -0.0087157
0.5 -0.0138117 -0.0138117 -0.0242798 -0.0242798 0.0257794 0.0257794 0.00213889 0.00213889 -0.0264687 -0.0264687 0.0296652 0.0296652 0.0503793 0.0503793 -0.0087157 -0.0087157
0.5 -0.0409831 -0.0409831 -0.0158058 -0.0158058 0.0781606 0.0781606 0.00219562 0.00219562 0.0317024 0.0317024 0.195135 0.195135 0.254209 0.254209 0.0371557 0.0371557
1.5 -0.0409831 -0.0409831 -0.0158058 -0.0158058 0.0781606 0.0781606 0.00219562 0.00219562 0.0317024 0.0317024 0.195135 0.195135 0.254209 0.254209 0.0371557 0.0371557
1.5 -0.0177146 -0.0177146 0.0283394 0.0283394 -0.030188 -0.030188 0.0321423 0.0321423 0.0151432 0.0151432 -0.0918129 -0.0918129 0.0434722 0.0434722 -0.00408684 -0.00408684
2.5 -0.0177146 -0.0177146 0.0283394 0.0283394 -0.030188 -0.030188 0.0321423 0.0321423 0.0151432 0.0151432 -0.0918129 -0.0918129 0.0434722 0.0434722 -0.00408684 -0.00408684
2.5 -0.0285223 -0.0285223 0.0306087 0.0306087 -0.0980862 -0.0980862 0.0168262 0.0168262 0.0137624 0.0137624 -0.0164522 -0.0164522 0.0141507 0.0141507 -0.0146349 -0.0146349
3.5 -0.0285223 -0.0285223 0.0306087 0.0306087 -0.0980862 -0.0980862 0.0168262 0.0168262 0.0137624 0.0137624 -0.0164522 -0.0164522 0.0141507 0.0141507 -0.0146349 -0.0146349
3.5 0.0252318 0.0252318 0.253342 0.253342 0.190667 0.190667 0.0368667 0.0368667 0.0100456 0.0100456 0.0934129 0.0934129 -0.0258526 -0.0258526 -0.041032 -0.041032
4.5 0.0252318 0.0252318 0.253342 0.253342 0.190667 0.190667 0.0368667 0.0368667 0.0100456 0.0100456 0.0934129 0.0934129 -0.0258526 -0.0258526 -0.041032 -0.041032
4.5 -0.0110854 -0.0110854 0.0487924 0.0487924 0.0121794 0.0121794 -0.0352701 -0.0352701 -0.00168628 -0.00168628 0.0179405 0.0179405 -0.0298015 -0.0298015 -0.0131549 -0.0131549
5.5 -0.0110854 -0.0110854 0.0487924 0.0487924 0.0121794 0.0121794 -0.0352701 -0.0352701 -0.00168628 -0.00168628 0.0179405 0.0179405 -0.0298015 -0.0298015 -0.0131549 -0.0131549
