54	-0.5	0.5	0.5	1.5	1.5	2.5	2.5	3.5	3.5	4.5	4.5	5.5	5.5	6.5	6.5	7.5	7.5	8.5	
-0.5	-9.93571	-9.93571	-11.7142	-11.7142	-0.568544	-0.568544	-13.0185	-13.0185	0	0	13.0185	13.0185	0.568544	0.568544	11.7142	11.7142	9.93571	9.93571	
0.5	-9.93571	-9.93571	-11.7142	-11.7142	-0.568544	-0.568544	-13.0185	-13.0185	0	0	13.0185	13.0185	0.568544	0.568544	11.7142	11.7142	9.93571	9.93571	
0.5	3.20352	3.20352	-0.0177082	-0.0177082	1.53111	1.53111	3.53135	3.53135	0	0	-3.53135	-3.53135	-1.53111	-1.53111	0.0177082	0.0177082	-3.20352	-3.20352	
1.5	3.20352	3.20352	-0.0177082	-0.0177082	1.53111	1.53111	3.53135	3.53135	0	0	-3.53135	-3.53135	-1.53111	-1.53111	0.0177082	0.0177082	-3.20352	-3.20352	
1.5	54.5972	54.5972	12.6598	12.6598	-12.239	-12.239	3.86458	3.86458	0	0	-3.86458	-3.86458	12.239	12.239	-12.6598	-12.6598	-54.5972	-54.5972	
2.5	54.5972	54.5972	12.6598	12.6598	-12.239	-12.239	3.86458	3.86458	0	0	-3.86458	-3.86458	12.239	12.239	-12.6598	-12.6598	-54.5972	-54.5972	
2.5	-9.59451	-9.59451	-9.47929	-9.47929	7.39515	7.39515	2.35056	2.35056	0	0	-2.35056	-2.35056	-7.39515	-7.39515	9.47929	9.47929	9.59451	9.59451	
3.5	-9.59451	-9.59451	-9.47929	-9.47929	7.39515	7.39515	2.35056	2.35056	0	0	-2.35056	-2.35056	-7.39515	-7.39515	9.47929	9.47929	9.59451	9.59451	
3.5	31.2473	31.2473	0.967534	0.967534	0.211342	0.211342	-2.67717	-2.67717	0	0	2.67717	2.67717	-0.211342	-0.211342	-0.967534	-0.967534	-31.2473	-31.2473	
4.5	31.2473	31.2473	0.967534	0.967534	0.211342	0.211342	-2.67717	-2.67717	0	0	2.67717	2.67717	-0.211342	-0.211342	-0.967534	-0.967534	-31.2473	-31.2473	
4.5	31.4733	31.4733	10.059	10.059	0.100914	0.100914	5.74655	5.74655	0	0	-5.74655	-5.74655	-0.100914	-0.100914	-10.059	-10.059	-31.4733	-31.4733	
5.5	31.4733	31.4733	10.059	10.059	0.100914	0.100914	5.74655	5.74655	0	0	-5.74655	-5.74655	-0.100914	-0.100914	-10.059	-10.059	-31.4733	-31.4733	

