54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5 
-0.5 0.00524398 0.00524398 0.0524454 0.0524454 0.0560126 0.0560126 0.0468118 0.0468118 0.033974 0.033974 0.0477686 0.0477686 0.0582669 0.0582669 0.0544569 0.0544569 0.00544794 0.00544794
0.5 0.00524398 0.00524398 0.0524454 0.0524454 0.0560126 0.0560126 0.0468118 0.0468118 0.033974 0.033974 0.0477686 0.0477686 0.0582669 0.0582669 0.0544569 0.0544569 0.00544794 0.00544794
0.5 0.0510701 0.0510701 0.223074 0.223074 0.197773 0.197773 0.182728 0.182728 0.164241 0.164241 0.182348 0.182348 0.198457 0.198457 0.225736 0.225736 0.0519341 0.0519341
1.5 0.0510701 0.0510701 0.223074 0.223074 0.197773 0.197773 0.182728 0.182728 0.164241 0.164241 0.182348 0.182348 0.198457 0.198457 0.225736 0.225736 0.0519341 0.0519341
1.5 0.0492148 0.0492148 0.191139 0.191139 0.110782 0.110782 0.156643 0.156643 0.146754 0.146754 0.156962 0.156962 0.109924 0.109924 0.191486 0.191486 0.0498956 0.0498956
2.5 0.0492148 0.0492148 0.191139 0.191139 0.110782 0.110782 0.156643 0.156643 0.146754 0.146754 0.156962 0.156962 0.109924 0.109924 0.191486 0.191486 0.0498956 0.0498956
2.5 0.0492084 0.0492084 0.191019 0.191019 0.110394 0.110394 0.156702 0.156702 0.146836 0.146836 0.15702 0.15702 0.110312 0.110312 0.191248 0.191248 0.0498058 0.0498058
3.5 0.0492084 0.0492084 0.191019 0.191019 0.110394 0.110394 0.156702 0.156702 0.146836 0.146836 0.15702 0.15702 0.110312 0.110312 0.191248 0.191248 0.0498058 0.0498058
3.5 0.0511894 0.0511894 0.224018 0.224018 0.198489 0.198489 0.183008 0.183008 0.164074 0.164074 0.1818 0.1818 0.197818 0.197818 0.224582 0.224582 0.0517491 0.0517491
4.5 0.0511894 0.0511894 0.224018 0.224018 0.198489 0.198489 0.183008 0.183008 0.164074 0.164074 0.1818 0.1818 0.197818 0.197818 0.224582 0.224582 0.0517491 0.0517491
4.5 0.00525325 0.00525325 0.0532672 0.0532672 0.0573542 0.0573542 0.0476133 0.0476133 0.0336791 0.0336791 0.0466384 0.0466384 0.0570999 0.0570999 0.0537754 0.0537754 0.00545613 0.00545613
5.5 0.00525325 0.00525325 0.0532672 0.0532672 0.0573542 0.0573542 0.0476133 0.0476133 0.0336791 0.0336791 0.0466384 0.0466384 0.0570999 0.0570999 0.0537754 0.0537754 0.00545613 0.00545613
