54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5
-0.5 0.0212248 0.0212248   0.0683858 0.0683858 0.0601303 0.0601303 0.113807  0.113807  0.0972225 0.0972225 0.0807717 0.0807717 0.0975167 0.0975167 0.0683318 0.0683318 0.00710319 0.00710319
 0.5 0.0212248 0.0212248   0.0683858 0.0683858 0.0601303 0.0601303 0.113807  0.113807  0.0972225 0.0972225 0.0807717 0.0807717 0.0975167 0.0975167 0.0683318 0.0683318 0.00710319 0.00710319
 0.5 0.054522   0.054522   0.223977  0.223977  0.201808  0.201808  0.209731  0.209731  0.186817  0.186817  0.193213  0.193213  0.219209  0.219209  0.241745  0.241745  0.0589     0.0589
 1.5 0.054522   0.054522   0.223977  0.223977  0.201808  0.201808  0.209731  0.209731  0.186817  0.186817  0.193213  0.193213  0.219209  0.219209  0.241745  0.241745  0.0589    0.0589
 1.5 0.0283391  0.0283391  0.207565  0.207565  0.147726  0.147726  0.142565  0.142565  0.182806  0.182806  0.19158   0.19158   0.110394  0.110394  0.215363  0.215363  0.0586026 0.0586026
 2.5 0.0283391  0.0283391  0.207565  0.207565  0.147726  0.147726  0.142565  0.142565  0.182806  0.182806  0.19158   0.19158   0.110394  0.110394  0.215363  0.215363  0.0586026 0.0586026
 2.5 0.0582017  0.0582017  0.210916  0.210916  0.110236  0.110236  0.193223  0.193223  0.178751  0.178751  0.145333  0.145333  0.147959  0.147959  0.202264  0.202264  0.0272007 0.0272007
 3.5 0.0582017  0.0582017  0.210916  0.210916  0.110236  0.110236  0.193223  0.193223  0.178751  0.178751  0.145333  0.145333  0.147959  0.147959  0.202264  0.202264  0.0272007 0.0272007
 3.5 0.0614403  0.0614403  0.245781  0.245781  0.217253  0.217253  0.194127  0.194127  0.188591  0.188591  0.206893  0.206893  0.203514  0.203514  0.225452  0.225452  0.0539878 0.0539878
 4.5 0.0614403  0.0614403  0.245781  0.245781  0.217253  0.217253  0.194127  0.194127  0.188591  0.188591  0.206893  0.206893  0.203514  0.203514  0.225452  0.225452  0.0539878 0.0539878
 4.5 0.00764402 0.00764402 0.0735412 0.0735412 0.0983001 0.0983001 0.0814745 0.0814745 0.104997  0.104997  0.115762  0.115762  0.062995  0.062995  0.0730983 0.0730983 0.0217078 0.0217078
 5.5 0.00764402 0.00764402 0.0735412 0.0735412 0.0983001 0.0983001 0.0814745 0.0814745 0.104997  0.104997  0.115762  0.115762  0.062995  0.062995  0.0730983 0.0730983 0.0217078 0.0217078


54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5
-0.5 0.00710319 0.00710319 0.0683318 0.0683318 0.0975167 0.0975167 0.0807717 0.0807717 0.0972225 0.0972225 0.113807 0.113807 0.0601303 0.0601303 0.0683858 0.0683858 0.0212248 0.0212248
0.5 0.00710319 0.00710319 0.0683318 0.0683318 0.0975167 0.0975167 0.0807717 0.0807717 0.0972225 0.0972225 0.113807 0.113807 0.0601303 0.0601303 0.0683858 0.0683858 0.0212248 0.0212248
0.5 0.0589 0.0589 0.241745 0.241745 0.219209 0.219209 0.193213 0.193213 0.186817 0.186817 0.209731 0.209731 0.201808 0.201808 0.223977 0.223977 0.054522 0.054522
1.5 0.0589 0.0589 0.241745 0.241745 0.219209 0.219209 0.193213 0.193213 0.186817 0.186817 0.209731 0.209731 0.201808 0.201808 0.223977 0.223977 0.054522 0.054522
1.5 0.0586026 0.0586026 0.215363 0.215363 0.110394 0.110394 0.19158 0.19158 0.182806 0.182806 0.142565 0.142565 0.147726 0.147726 0.207565 0.207565 0.0283391 0.0283391
2.5 0.0586026 0.0586026 0.215363 0.215363 0.110394 0.110394 0.19158 0.19158 0.182806 0.182806 0.142565 0.142565 0.147726 0.147726 0.207565 0.207565 0.0283391 0.0283391
2.5 0.0272007 0.0272007 0.202264 0.202264 0.147959 0.147959 0.145333 0.145333 0.178751 0.178751 0.193223 0.193223 0.110236 0.110236 0.210916 0.210916 0.0582017 0.0582017
3.5 0.0272007 0.0272007 0.202264 0.202264 0.147959 0.147959 0.145333 0.145333 0.178751 0.178751 0.193223 0.193223 0.110236 0.110236 0.210916 0.210916 0.0582017 0.0582017
3.5 0.0539878 0.0539878 0.225452 0.225452 0.203514 0.203514 0.206893 0.206893 0.188591 0.188591 0.194127 0.194127 0.217253 0.217253 0.245781 0.245781 0.0614403 0.0614403
4.5 0.0539878 0.0539878 0.225452 0.225452 0.203514 0.203514 0.206893 0.206893 0.188591 0.188591 0.194127 0.194127 0.217253 0.217253 0.245781 0.245781 0.0614403 0.0614403
4.5 0.0217078 0.0217078 0.0730983 0.0730983 0.062995 0.062995 0.115762 0.115762 0.104997 0.104997 0.0814745 0.0814745 0.0983001 0.0983001 0.0735412 0.0735412 0.00764402 0.00764402
5.5 0.0217078 0.0217078 0.0730983 0.0730983 0.062995 0.062995 0.115762 0.115762 0.104997 0.104997 0.0814745 0.0814745 0.0983001 0.0983001 0.0735412 0.0735412 0.00764402 0.00764402
