54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5 
-0.5 0.0278572 0.0278572 0.0925121 0.0925121 0.122153 0.122153 0.0677822 0.0677822 0.159131 0.159131 0.149774 0.149774 0.117255 0.117255 0.120989 0.120989 0.00751967 0.00751967
0.5 0.0278572 0.0278572 0.0925121 0.0925121 0.122153 0.122153 0.0677822 0.0677822 0.159131 0.159131 0.149774 0.149774 0.117255 0.117255 0.120989 0.120989 0.00751967 0.00751967
0.5 0.0682921 0.0682921 0.207741 0.207741 0.236209 0.236209 0.215028 0.215028 0.174712 0.174712 0.175774 0.175774 0.189056 0.189056 0.276662 0.276662 0.102061 0.102061
1.5 0.0682921 0.0682921 0.207741 0.207741 0.236209 0.236209 0.215028 0.215028 0.174712 0.174712 0.175774 0.175774 0.189056 0.189056 0.276662 0.276662 0.102061 0.102061
1.5 0.147653 0.147653 0.246871 0.246871 0.108039 0.108039 0.244067 0.244067 0.163998 0.163998 0.203309 0.203309 0.189652 0.189652 0.12501 0.12501 0.0458314 0.0458314
2.5 0.147653 0.147653 0.246871 0.246871 0.108039 0.108039 0.244067 0.244067 0.163998 0.163998 0.203309 0.203309 0.189652 0.189652 0.12501 0.12501 0.0458314 0.0458314
2.5 0.069513 0.069513 0.203246 0.203246 0.218994 0.218994 0.174484 0.174484 0.220735 0.220735 0.14172 0.14172 0.205706 0.205706 0.281096 0.281096 0.0480368 0.0480368
3.5 0.069513 0.069513 0.203246 0.203246 0.218994 0.218994 0.174484 0.174484 0.220735 0.220735 0.14172 0.14172 0.205706 0.205706 0.281096 0.281096 0.0480368 0.0480368
3.5 0.126147 0.126147 0.183989 0.183989 0.194178 0.194178 0.178337 0.178337 0.194703 0.194703 0.23099 0.23099 0.11821 0.11821 0.211494 0.211494 0.0460106 0.0460106
4.5 0.126147 0.126147 0.183989 0.183989 0.194178 0.194178 0.178337 0.178337 0.194703 0.194703 0.23099 0.23099 0.11821 0.11821 0.211494 0.211494 0.0460106 0.0460106
4.5 0.0784519 0.0784519 0.112077 0.112077 0.115207 0.115207 0.151665 0.151665 0.0835381 0.0835381 0.164948 0.164948 0.125089 0.125089 0.112997 0.112997 0.0234983 0.0234983
5.5 0.0784519 0.0784519 0.112077 0.112077 0.115207 0.115207 0.151665 0.151665 0.0835381 0.0835381 0.164948 0.164948 0.125089 0.125089 0.112997 0.112997 0.0234983 0.0234983
