54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5
-0.5 0.00532192 0.00532192 0.0531666 0.0531666 0.058074  0.058074  0.0497656 0.0497656  0.0366463 0.0366463 0.0496185 0.0496185 0.0575983 0.0575983 0.0526541 0.0526541 0.00524844 0.00524844
 0.5 0.00532192 0.00532192 0.0531666 0.0531666 0.058074  0.058074  0.0497656 0.0497656  0.0366463 0.0366463 0.0496185 0.0496185 0.0575983 0.0575983 0.0526541 0.0526541 0.00524844 0.00524844
 0.5 0.0505069  0.0505069  0.221475  0.221475  0.197515  0.197515  0.184173  0.184173   0.166442  0.166442  0.184281  0.184281  0.197465  0.197465  0.220728  0.220728  0.05019    0.05019
 1.5 0.0505069  0.0505069  0.221475  0.221475  0.197515  0.197515  0.184173  0.184173   0.166442  0.166442  0.184281  0.184281  0.197465  0.197465  0.220728  0.220728  0.05019    0.05019
 1.5 0.0486018  0.0486018  0.190035  0.190035  0.111657  0.111657  0.156513  0.156513   0.146418  0.146418  0.156376  0.156376  0.111869  0.111869  0.189969  0.189969  0.0484067  0.0484067
 2.5 0.0486018  0.0486018  0.190035  0.190035  0.111657  0.111657  0.156513  0.156513   0.146418  0.146418  0.156376  0.156376  0.111869  0.111869  0.189969  0.189969  0.0484067  0.0484067
 2.5 0.0485679  0.0485679  0.189922  0.189922  0.111707  0.111707  0.156426  0.156426   0.146362  0.146362  0.156336  0.156336  0.111814  0.111814  0.189991  0.189991  0.0484159  0.0484159
 3.5 0.0485679  0.0485679  0.189922  0.189922  0.111707  0.111707  0.156426  0.156426   0.146362  0.146362  0.156336  0.156336  0.111814  0.111814  0.189991  0.189991  0.0484159  0.0484159
 3.5 0.0505035  0.0505035  0.221317  0.221317  0.197491  0.197491  0.184061  0.184061   0.166485  0.166485  0.184264  0.184264  0.197484  0.197484  0.220876  0.220876  0.0502246  0.0502246
 4.5 0.0505035  0.0505035  0.221317  0.221317  0.197491  0.197491  0.184061  0.184061   0.166485  0.166485  0.184264  0.184264  0.197484  0.197484  0.220876  0.220876  0.0502246  0.0502246
 4.5 0.00532679 0.00532679 0.0530273 0.0530273 0.0577575 0.0577575 0.0493964 0.0493964  0.0364602 0.0364602 0.0494938 0.0494938 0.0576069 0.0576069 0.0527178 0.0527178 0.00524893 0.00524893
 5.5 0.00532679 0.00532679 0.0530273 0.0530273 0.0577575 0.0577575 0.0493964 0.0493964  0.0364602 0.0364602 0.0494938 0.0494938 0.0576069 0.0576069 0.0527178 0.0527178 0.00524893 0.00524893


54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5
-0.5 0.00524844 0.00524844  0.0526541 0.0526541 0.0575983 0.0575983 0.0496185 0.0496185 0.0366463 0.0366463 0.0497656 0.0497656 0.058074  0.058074 0.0531666 0.0531666 0.00532192 0.00532192
 0.5 0.00524844 0.00524844  0.0526541 0.0526541 0.0575983 0.0575983 0.0496185 0.0496185 0.0366463 0.0366463 0.0497656 0.0497656 0.058074  0.058074  0.0531666 0.0531666 0.00532192 0.00532192
 0.5 0.05019    0.05019     0.220728  0.220728  0.197465  0.197465  0.184281  0.184281  0.166442  0.166442  0.184173  0.184173  0.197515  0.197515  0.221475  0.221475  0.0505069  0.0505069
 1.5 0.05019    0.05019     0.220728  0.220728  0.197465  0.197465  0.184281  0.184281  0.166442  0.166442  0.184173  0.184173  0.197515  0.197515  0.221475  0.221475  0.0505069  0.0505069
 1.5 0.0484067  0.0484067   0.189969  0.189969  0.111869  0.111869  0.156376  0.156376  0.146418  0.146418  0.156513  0.156513  0.111657  0.111657  0.190035  0.190035  0.0486018  0.0486018
 2.5 0.0484067  0.0484067   0.189969  0.189969  0.111869  0.111869  0.156376  0.156376  0.146418  0.146418  0.156513  0.156513  0.111657  0.111657  0.190035  0.190035  0.0486018  0.0486018
 2.5 0.0484159  0.0484159   0.189991  0.189991  0.111814  0.111814  0.156336  0.156336  0.146362  0.146362  0.156426  0.156426  0.111707  0.111707  0.189922  0.189922  0.0485679  0.0485679
 3.5 0.0484159  0.0484159   0.189991  0.189991  0.111814  0.111814  0.156336  0.156336  0.146362  0.146362  0.156426  0.156426  0.111707  0.111707  0.189922  0.189922  0.0485679  0.0485679
 3.5 0.0502246  0.0502246   0.220876  0.220876  0.197484  0.197484  0.184264  0.184264  0.166485  0.166485  0.184061  0.184061  0.197491  0.197491  0.221317  0.221317  0.0505035  0.0505035
 4.5 0.0502246  0.0502246   0.220876  0.220876  0.197484  0.197484  0.184264  0.184264  0.166485  0.166485  0.184061  0.184061  0.197491  0.197491  0.221317  0.221317  0.0505035  0.0505035
 4.5 0.00524893 0.00524893  0.0527178 0.0527178 0.0576069 0.0576069 0.0494938 0.0494938 0.0364602 0.0364602 0.0493964 0.0493964 0.0577575 0.0577575 0.0530273 0.0530273 0.00532679 0.00532679
 5.5 0.00524893 0.00524893  0.0527178 0.0527178 0.0576069 0.0576069 0.0494938 0.0494938 0.0364602 0.0364602 0.0493964 0.0493964 0.0577575 0.0577575 0.0530273 0.0530273 0.00532679 0.00532679
