54	-0.5	0.5	0.5	1.5	1.5	2.5	2.5	3.5	3.5	4.5	4.5	5.5	5.5	6.5	6.5	7.5	7.5	8.5	
-0.5	-99.7008	-99.7008	-0.078995	-0.078995	47.4305	47.4305	-33.9557	-33.9557	0	0	33.9557	33.9557	-47.4305	-47.4305	0.078995	0.078995	99.7008	99.7008	
0.5	-99.7008	-99.7008	-0.078995	-0.078995	47.4305	47.4305	-33.9557	-33.9557	0	0	33.9557	33.9557	-47.4305	-47.4305	0.078995	0.078995	99.7008	99.7008	
0.5	7.71984	7.71984	7.6303	7.6303	8.26618	8.26618	-8.19866	-8.19866	0	0	8.19866	8.19866	-8.26618	-8.26618	-7.6303	-7.6303	-7.71984	-7.71984	
1.5	7.71984	7.71984	7.6303	7.6303	8.26618	8.26618	-8.19866	-8.19866	0	0	8.19866	8.19866	-8.26618	-8.26618	-7.6303	-7.6303	-7.71984	-7.71984	
1.5	69.6179	69.6179	3.68763	3.68763	-28.9261	-28.9261	29.3376	29.3376	0	0	-29.3376	-29.3376	28.9261	28.9261	-3.68763	-3.68763	-69.6179	-69.6179	
2.5	69.6179	69.6179	3.68763	3.68763	-28.9261	-28.9261	29.3376	29.3376	0	0	-29.3376	-29.3376	28.9261	28.9261	-3.68763	-3.68763	-69.6179	-69.6179	
2.5	-72.5998	-72.5998	-4.18801	-4.18801	29.2205	29.2205	-28.2907	-28.2907	0	0	28.2907	28.2907	-29.2205	-29.2205	4.18801	4.18801	72.5998	72.5998	
3.5	-72.5998	-72.5998	-4.18801	-4.18801	29.2205	29.2205	-28.2907	-28.2907	0	0	28.2907	28.2907	-29.2205	-29.2205	4.18801	4.18801	72.5998	72.5998	
3.5	-12.9128	-12.9128	-8.628	-8.628	-6.53046	-6.53046	6.36677	6.36677	0	0	-6.36677	-6.36677	6.53046	6.53046	8.628	8.628	12.9128	12.9128	
4.5	-12.9128	-12.9128	-8.628	-8.628	-6.53046	-6.53046	6.36677	6.36677	0	0	-6.36677	-6.36677	6.53046	6.53046	8.628	8.628	12.9128	12.9128	
4.5	95.829	95.829	-0.604066	-0.604066	-43.777	-43.777	34.7679	34.7679	0	0	-34.7679	-34.7679	43.777	43.777	0.604066	0.604066	-95.829	-95.829	
5.5	95.829	95.829	-0.604066	-0.604066	-43.777	-43.777	34.7679	34.7679	0	0	-34.7679	-34.7679	43.777	43.777	0.604066	0.604066	-95.829	-95.829	

