48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.00624663 0.00624663 0.0617245 0.0617245 0.0721496 0.0721496 0.0773555 0.0773555 0.0747537 0.0747537 0.0795397 0.0795397 0.0730271 0.0730271 0.00674939 0.00674939
0.5 0.00624663 0.00624663 0.0617245 0.0617245 0.0721496 0.0721496 0.0773555 0.0773555 0.0747537 0.0747537 0.0795397 0.0795397 0.0730271 0.0730271 0.00674939 0.00674939
0.5 0.0525167 0.0525167 0.251525 0.251525 0.213089 0.213089 0.199042 0.199042 0.198251 0.198251 0.214647 0.214647 0.258466 0.258466 0.0544374 0.0544374
1.5 0.0525167 0.0525167 0.251525 0.251525 0.213089 0.213089 0.199042 0.199042 0.198251 0.198251 0.214647 0.214647 0.258466 0.258466 0.0544374 0.0544374
1.5 0.0409413 0.0409413 0.218631 0.218631 0.111226 0.111226 0.178417 0.178417 0.184967 0.184967 0.108495 0.108495 0.21282 0.21282 0.0420639 0.0420639
2.5 0.0409413 0.0409413 0.218631 0.218631 0.111226 0.111226 0.178417 0.178417 0.184967 0.184967 0.108495 0.108495 0.21282 0.21282 0.0420639 0.0420639
2.5 0.0335728 0.0335728 0.206136 0.206136 0.119554 0.119554 0.177132 0.177132 0.17023 0.17023 0.122985 0.122985 0.211623 0.211623 0.0321822 0.0321822
3.5 0.0335728 0.0335728 0.206136 0.206136 0.119554 0.119554 0.177132 0.177132 0.17023 0.17023 0.122985 0.122985 0.211623 0.211623 0.0321822 0.0321822
3.5 0.05153 0.05153 0.254225 0.254225 0.212278 0.212278 0.2003 0.2003 0.201152 0.201152 0.211429 0.211429 0.245626 0.245626 0.0486362 0.0486362
4.5 0.05153 0.05153 0.254225 0.254225 0.212278 0.212278 0.2003 0.2003 0.201152 0.201152 0.211429 0.211429 0.245626 0.245626 0.0486362 0.0486362
4.5 0.0106242 0.0106242 0.080007 0.080007 0.079998 0.079998 0.0925706 0.0925706 0.0953755 0.0953755 0.0734257 0.0734257 0.0684172 0.0684172 0.009908 0.009908
5.5 0.0106242 0.0106242 0.080007 0.080007 0.079998 0.079998 0.0925706 0.0925706 0.0953755 0.0953755 0.0734257 0.0734257 0.0684172 0.0684172 0.009908 0.009908

48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.0184371 0.0184371 0.0823062 0.0823062 0.0380045 0.0380045 0.0796027 0.0796027 0.105944 0.105944 0.053209 0.053209 0.0350819 0.0350819 0.0191389 0.0191389
0.5 0.0184371 0.0184371 0.0823062 0.0823062 0.0380045 0.0380045 0.0796027 0.0796027 0.105944 0.105944 0.053209 0.053209 0.0350819 0.0350819 0.0191389 0.0191389
0.5 0.0891632 0.0891632 0.275491 0.275491 0.127169 0.127169 0.202076 0.202076 0.173159 0.173159 0.016767 0.016767 0.0259867 0.0259867 0.0368677 0.0368677
1.5 0.0891632 0.0891632 0.275491 0.275491 0.127169 0.127169 0.202076 0.202076 0.173159 0.173159 0.016767 0.016767 0.0259867 0.0259867 0.0368677 0.0368677
1.5 0.0481359 0.0481359 0.204619 0.204619 0.135496 0.135496 0.147781 0.147781 0.170392 0.170392 0.197103 0.197103 0.17379 0.17379 0.0646171 0.0646171
2.5 0.0481359 0.0481359 0.204619 0.204619 0.135496 0.135496 0.147781 0.147781 0.170392 0.170392 0.197103 0.197103 0.17379 0.17379 0.0646171 0.0646171
2.5 0.0534224 0.0534224 0.170629 0.170629 0.192967 0.192967 0.175308 0.175308 0.14838 0.14838 0.135995 0.135995 0.200112 0.200112 0.0570656 0.0570656
3.5 0.0534224 0.0534224 0.170629 0.170629 0.192967 0.192967 0.175308 0.175308 0.14838 0.14838 0.135995 0.135995 0.200112 0.200112 0.0570656 0.0570656
3.5 0.0302213 0.0302213 0.026603 0.026603 0.0156848 0.0156848 0.166396 0.166396 0.201846 0.201846 0.132136 0.132136 0.273535 0.273535 0.0957587 0.0957587
4.5 0.0302213 0.0302213 0.026603 0.026603 0.0156848 0.0156848 0.166396 0.166396 0.201846 0.201846 0.132136 0.132136 0.273535 0.273535 0.0957587 0.0957587
4.5 0.0154264 0.0154264 0.0326297 0.0326297 0.0476683 0.0476683 0.0933913 0.0933913 0.0760827 0.0760827 0.0394682 0.0394682 0.079277 0.079277 0.0196585 0.0196585
5.5 0.0154264 0.0154264 0.0326297 0.0326297 0.0476683 0.0476683 0.0933913 0.0933913 0.0760827 0.0760827 0.0394682 0.0394682 0.079277 0.079277 0.0196585 0.0196585

48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 -0.0121904 -0.0121904 -0.0205816 -0.0205816 0.0341451 0.0341451 -0.00224711 -0.00224711 -0.0311903 -0.0311903 0.0263308 0.0263308 0.0379452 0.0379452 -0.0123895 -0.0123895
0.5 -0.0121904 -0.0121904 -0.0205816 -0.0205816 0.0341451 0.0341451 -0.00224711 -0.00224711 -0.0311903 -0.0311903 0.0263308 0.0263308 0.0379452 0.0379452 -0.0123895 -0.0123895
0.5 -0.0366465 -0.0366465 -0.0239655 -0.0239655 0.0859206 0.0859206 -0.00303404 -0.00303404 0.0250924 0.0250924 0.19788 0.19788 0.232479 0.232479 0.0175696 0.0175696
1.5 -0.0366465 -0.0366465 -0.0239655 -0.0239655 0.0859206 0.0859206 -0.00303404 -0.00303404 0.0250924 0.0250924 0.19788 0.19788 0.232479 0.232479 0.0175696 0.0175696
1.5 -0.00719462 -0.00719462 0.0140122 0.0140122 -0.0242703 -0.0242703 0.030636 0.030636 0.0145751 0.0145751 -0.088608 -0.088608 0.0390296 0.0390296 -0.0225532 -0.0225532
