48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.00866111 0.00866111 0.0672128 0.0672128 0.0796886 0.0796886 0.0852644 0.0852644 0.0836966 0.0836966 0.082963 0.082963 0.0730273 0.0730273 0.00896724 0.00896724
0.5 0.00866111 0.00866111 0.0672128 0.0672128 0.0796886 0.0796886 0.0852644 0.0852644 0.0836966 0.0836966 0.082963 0.082963 0.0730273 0.0730273 0.00896724 0.00896724
0.5 0.0508793 0.0508793 0.243545 0.243545 0.212515 0.212515 0.196751 0.196751 0.196418 0.196418 0.213816 0.213816 0.248301 0.248301 0.0520456 0.0520456
1.5 0.0508793 0.0508793 0.243545 0.243545 0.212515 0.212515 0.196751 0.196751 0.196418 0.196418 0.213816 0.213816 0.248301 0.248301 0.0520456 0.0520456
1.5 0.0402305 0.0402305 0.213169 0.213169 0.116462 0.116462 0.176712 0.176712 0.179724 0.179724 0.114503 0.114503 0.209707 0.209707 0.0402542 0.0402542
2.5 0.0402305 0.0402305 0.213169 0.213169 0.116462 0.116462 0.176712 0.176712 0.179724 0.179724 0.114503 0.114503 0.209707 0.209707 0.0402542 0.0402542
2.5 0.0350092 0.0350092 0.204996 0.204996 0.1224 0.1224 0.174768 0.174768 0.172025 0.172025 0.124372 0.124372 0.207773 0.207773 0.0343505 0.0343505
3.5 0.0350092 0.0350092 0.204996 0.204996 0.1224 0.1224 0.174768 0.174768 0.172025 0.172025 0.124372 0.124372 0.207773 0.207773 0.0343505 0.0343505
3.5 0.0506588 0.0506588 0.244881 0.244881 0.212495 0.212495 0.197185 0.197185 0.197736 0.197736 0.211144 0.211144 0.239774 0.239774 0.0489041 0.0489041
4.5 0.0506588 0.0506588 0.244881 0.244881 0.212495 0.212495 0.197185 0.197185 0.197736 0.197736 0.211144 0.211144 0.239774 0.239774 0.0489041 0.0489041
4.5 0.0117467 0.0117467 0.0773891 0.0773891 0.0829005 0.0829005 0.0948118 0.0948118 0.0964549 0.0964549 0.0801283 0.0801283 0.0721439 0.0721439 0.0114395 0.0114395
5.5 0.0117467 0.0117467 0.0773891 0.0773891 0.0829005 0.0829005 0.0948118 0.0948118 0.0964549 0.0964549 0.0801283 0.0801283 0.0721439 0.0721439 0.0114395 0.0114395

48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.0196685 0.0196685 0.0838258 0.0838258 0.0438788 0.0438788 0.0869314 0.0869314 0.109445 0.109445 0.0560277 0.0560277 0.0369639 0.0369639 0.0192247 0.0192247
0.5 0.0196685 0.0196685 0.0838258 0.0838258 0.0438788 0.0438788 0.0869314 0.0869314 0.109445 0.109445 0.0560277 0.0560277 0.0369639 0.0369639 0.0192247 0.0192247
0.5 0.0883643 0.0883643 0.27028 0.27028 0.128111 0.128111 0.20018 0.20018 0.169846 0.169846 0.0172212 0.0172212 0.0256359 0.0256359 0.035249 0.035249
1.5 0.0883643 0.0883643 0.27028 0.27028 0.128111 0.128111 0.20018 0.20018 0.169846 0.169846 0.0172212 0.0172212 0.0256359 0.0256359 0.035249 0.035249
1.5 0.0499365 0.0499365 0.205342 0.205342 0.136768 0.136768 0.148988 0.148988 0.171679 0.171679 0.196509 0.196509 0.17432 0.17432 0.0638305 0.0638305
2.5 0.0499365 0.0499365 0.205342 0.205342 0.136768 0.136768 0.148988 0.148988 0.171679 0.171679 0.196509 0.196509 0.17432 0.17432 0.0638305 0.0638305
2.5 0.055544 0.055544 0.171501 0.171501 0.189829 0.189829 0.176219 0.176219 0.147484 0.147484 0.134955 0.134955 0.199921 0.199921 0.0564695 0.0564695
