0
-0.00297597 0.0149376 0.0267628 -0.0021328 0.0015639 -7.55975e-05 
0.0463316 0.206326 0.19594 0.00145843 0.00046873 0.00146665 
-0.000782854 -0.000144771 0.000506794 0.00109302 0.000426714 0.00219317 
0.00158765 -1.713e-05 0.00121499 0.00102853 0.000600887 -1.89429e-05 
-0.000571048 0.000279204 0.00043228 0.195019 0.207561 0.0466408 
-0.000333074 0.00031932 -0.00158387 0.0332671 0.0226677 -0.00145851 

0.02
-0.00161496 0.0226635 0.0328577 0.00150803 0.00328225 0.000453191 
0.0440815 0.207024 0.193162 -0.00380758 0.000451543 0.000779576 
-0.0060307 -0.00610089 -0.00964914 -0.00128791 0.011363 0.00398399 
0.000213851 0.00989364 -0.0012206 -0.00449266 0.00101644 -0.00125276 
-0.00260398 0.00232024 -0.00420552 0.193075 0.208022 0.0456599 
-3.00235e-05 0.00094862 -0.00122334 0.0355307 0.0260946 -0.000864563 

0.04
-0.0015462 0.0255676 0.034643 0.00255093 0.00448152 0.000796985 
0.0425021 0.207191 0.191164 -0.00763122 0.0026482 0.000636884 
-0.00896587 -0.00931642 -0.0152406 -0.00283862 0.0194084 0.00505772 
-0.000304644 0.0173447 -0.00303219 -0.00806404 0.000661006 -0.00225411 
-0.0033562 0.00561472 -0.00724497 0.191555 0.208077 0.0448811 
0.000269885 0.00193339 -0.00100466 0.0365834 0.0279183 -0.000687343 

0.06
-0.00183693 0.0267215 0.0349459 0.00246216 0.00545151 0.00106323 
0.0413739 0.207039 0.189567 -0.0109164 0.00583981 0.000763875 
-0.0109747 -0.0118879 -0.0188289 -0.00389974 0.0261907 0.00581159 
-0.000519065 0.0236089 -0.00444021 -0.0107148 -0.000211741 -0.00316263 
-0.00345922 0.00970182 -0.00960246 0.190266 0.2079 0.0442436 
0.000561525 0.00299738 -0.00112201 0.0369361 0.0288536 -0.000720916 

0.08
-0.00224477 0.027114 0.0346129 0.00177169 0.00631913 0.00129287 
0.0405024 0.206667 0.188171 -0.0140034 0.00954853 0.00107102 
-0.0126541 -0.0145245 -0.0214623 -0.00463432 0.0323927 0.00644352 
-0.000637625 0.0292437 -0.00559742 -0.0128337 -0.00131342 -0.00399656 
-0.00314775 0.0144227 -0.0115773 0.189121 0.207591 0.0437109 
0.000848829 0.00408807 -0.00154896 0.0368515 0.0292609 -0.000869093 

0.1
-0.00270319 0.0271205 0.0339292 0.000681101 0.00714412 0.00150166 
0.039759 0.206114 0.186864 -0.0171043 0.0135303 0.00151195 
-0.0143229 -0.0175762 -0.0236309 -0.00511752 0.0383823 0.0070681 
