-0.00177218 -0.0033776 -4.77147e-06 0.00142373 -0.00268325 0.000678044 
0.00159559 0.165671 0.160991 0.0074509 -0.000184382 -0.00163325 
0.00165401 0.17223 0.0392904 -0.0133346 -0.00102923 -0.0194803 
-0.014987 -0.000408587 3.20578e-05 0.00459616 0.170397 0.00128362 
-0.000391986 -0.0129049 -0.00155156 0.157046 0.172245 0.0156374 
0.00459921 0.00143494 -0.00145162 -4.28916e-05 -0.00334048 0.000322912 

-0.00311801 -0.0099785 -0.00541176 -0.000458381 -0.0171706 0.00299644 
0.00694433 0.165931 0.165301 0.0277633 -0.0137554 0.00805297 
0.00817071 0.168797 0.0380892 -0.0111034 -0.010707 -0.00863959 
-0.00923608 -0.0177234 0.00092617 -0.00106401 0.166912 0.00989776 
0.0133816 -0.0155795 0.020383 0.161568 0.172255 0.0210502 
0.00678174 -0.0116572 -0.00835488 -0.00844983 -0.0115402 -0.00125479 

-0.00458315 -0.0157181 -0.0117535 -0.00080541 -0.0306427 -0.000323125 
0.0124052 0.167842 0.169929 0.0448909 -0.0205462 0.0137912 
0.0131246 0.166435 0.0401475 -0.0136298 -0.0160897 0.000839572 
-0.00286112 -0.0329422 -0.00299088 0.00112774 0.165888 0.0137931 
0.0248264 -0.0125909 0.0430422 0.167838 0.173571 0.0230836 
0.00423677 -0.0258988 -0.0140213 -0.0172353 -0.0197407 -0.004438 

-0.00671197 -0.0225507 -0.021035 -0.0023062 -0.0447737 -0.00871255 
0.017719 0.171316 0.175836 0.0623412 -0.0168038 0.019502 
0.0166362 0.164928 0.0458799 -0.021207 -0.0217421 0.00946945 
0.00348022 -0.0490078 -0.0122002 0.00980044 0.166512 0.0143439 
0.0366292 0.000775895 0.0673387 0.176084 0.176133 0.0227136 
-0.00251322 -0.0411003 -0.0209277 -0.0278927 -0.0288948 -0.00905948 

-0.00910704 -0.0289136 -0.0311064 -0.00600025 -0.0547807 -0.0192239 
0.0207919 0.175379 0.181568 0.0750241 -0.000239154 0.0249476 
0.01701 0.164566 0.0533059 -0.031995 -0.0276358 0.0136617 
0.00689332 -0.0609534 -0.0243782 0.0221251 0.168222 0.0111812 
0.0455033 0.023242 0.0844618 0.18375 0.179165 0.0198972 
-0.0111406 -0.0512329 -0.0275383 -0.0369711 -0.0358598 -0.0136193 

-0.0109562 -0.0329428 -0.0384157 -0.0104598 -0.0585166 -0.027018 
0.021311 0.178455 0.185388 0.0805245 0.0199026 0.029028 
0.0150855 0.164734 0.0589159 -0.041276 -0.0324252 0.0130665 
0.0072001 -0.0661003 -0.0342658 0.0324349 0.16972 0.0067585 
0.0495729 0.0439058 0.0908014 0.188399 0.181466 0.0165128 
-0.0177687 -0.0542133 -0.0314966 -0.0418396 -0.0389129 -0.0165768 

-0.0121626 -0.0350496 -0.0427367 -0.0142433 -0.0588543 -0.0313042 
0.0207228 0.180319 0.187546 0.0820848 0.0360934 0.0318166 
0.0127863 0.164806 0.0621151 -0.0474894 -0.035865 0.0106183 
0.00637541 -0.0672843 -0.0404939 0.0390558 0.170501 0.00318999 
0.0507989 0.0577779 0.0914271 0.190642 0.182864 0.0139389 
-0.0216565 -0.053605 -0.0331126 -0.0438159 -0.039664 -0.018143 

-0.0129758 -0.0361639 -0.0452605 -0.0171203 -0.0580929 -0.0333932 
0.0199156 0.181423 0.188813 0.0823154 0.0476897 0.0338015 
0.0108354 0.16467 0.063817 -0.0514844 -0.0383414 0.00802035 
0.0054447 -0.0670317 -0.0442556 0.0430932 0.170745 0.000709704 
0.0509667 0.0663472 0.090314 0.191702 0.183695 0.0122168 
-0.0237683 -0.0520202 -0.0335116 -0.0445374 -0.0395906 -0.018987 

-0.0135804 -0.0368111 -0.0468279 -0.0192843 -0.057092 -0.0343126 
0.0191573 0.182115 0.189645 0.0822046 0.0559859 0.0353103 
0.00928172 0.16438 0.0647324 -0.0541655 -0.0401918 0.00572319 
0.0046376 -0.0663751 -0.0466378 0.0456406 0.170677 -0.00100233 
0.0508214 0.0717273 0.0889232 0.192245 0.184216 0.011064 
-0.0248962 -0.0503653 -0.0333708 -0.0447779 -0.0392966 -0.0194996 

-0.0140725 -0.0372296 -0.0478739 -0.0209386 -0.0561018 -0.0346098 
0.018498 0.182583 0.190252 0.0820502 0.0621052 0.0365203 
0.00803532 0.163993 0.0652345 -0.0560749 -0.0416253 0.00376208 
0.00395688 -0.0656561 -0.048255 0.0473364 0.17043 -0.00222852 
0.0506162 0.0752584 0.0876622 0.192561 0.184568 0.0102604 
-0.0254746 -0.0488667 -0.0330009 -0.0448371 -0.0389785 -0.0198589 

-0.0145006 -0.0375274 -0.0486177 -0.0222289 -0.0551806 -0.0345624 
0.0179313 0.182921 0.190735 0.0819304 0.0667791 0.0375293 
0.00701031 0.163543 0.0655094 -0.0575116 -0.0427684 0.00208179 
0.00336847 -0.0649776 -0.0494308 0.048525 0.170078 -0.003149 
0.0504308 0.0776906 0.0866104 0.192775 0.184822 0.00967223 
-0.0257307 -0.0475512 -0.0325384 -0.0448298 -0.0386927 -0.0201449 

-0.01489 -0.0377564 -0.0491747 -0.023253 -0.0543323 -0.0343153 
0.0174409 0.18318 0.191143 0.0818589 0.070464 0.0383953 
0.00614448 0.163053 0.0656528 -0.0586439 -0.0437006 0.000621683 
0.00284245 -0.0643643 -0.0503392 0.0493965 0.169659 -0.00387237 
0.0502866 0.0794434 0.0857571 0.192942 0.185015 0.00922076 
-0.0257873 -0.0463965 -0.0320444 -0.044801 -0.0384507 -0.020395 

-0.0152547 -0.0379434 -0.0496093 -0.0240769 -0.0535468 -0.0339478 
0.0170113 0.183389 0.191501 0.0818312 0.0734486 0.0391548 
0.00539506 0.162534 0.0657165 -0.0595705 -0.0444742 -0.000667457 
0.00235785 -0.0638158 -0.0510779 0.0500599 0.169196 -0.00446471 
0.0501856 0.0807593 0.0850713 0.193088 0.185169 0.00885916 
-0.0257141 -0.0453728 -0.0315462 -0.0447684 -0.03825 -0.0206272 

-0.0156029 -0.0381026 -0.0499593 -0.0247463 -0.0528126 -0.0335055 
0.0166303 0.183564 0.191826 0.0818394 0.075921 0.0398322 
0.00473264 0.161993 0.0657296 -0.0603518 -0.0451251 -0.00182274 
0.00190081 -0.0633244 -0.0517041 0.0505813 0.1687 -0.00496724 
0.0501234 0.0817835 0.0845217 0.193226 0.185298 0.0085587 
-0.0255532 -0.0444538 -0.0310556 -0.0447386 -0.0380846 -0.0208509 

-0.0159395 -0.0382424 -0.0502482 -0.0252934 -0.0521195 -0.0330159 
0.0162881 0.183715 0.192126 0.081876 0.0780078 0.0404446 
0.00413666 0.161436 0.0657094 -0.0610269 -0.0456786 -0.00287173 
0.00146232 -0.0628812 -0.0522529 0.0510019 0.168179 -0.00540642 
0.0500947 0.0826063 0.0840823 0.193362 0.185408 0.00830118 
-0.0253309 -0.0436183 -0.0305776 -0.0447137 -0.0379483 -0.0210708 

-0.0162678 -0.0383678 -0.0504911 -0.0257417 -0.0514595 -0.0324957 
0.0159775 0.183849 0.192408 0.0819346 0.0797966 0.0410041 
0.00359244 0.160863 0.0656665 -0.0616216 -0.0461533 -0.00383497 
0.00103647 -0.0624781 -0.0527464 0.0513487 0.167638 -0.00579974 
0.0500939 0.0832859 0.0837318 0.193498 0.185504 0.00807475 
-0.0250643 -0.0428501 -0.0301134 -0.0446936 -0.0378354 -0.0212895 

-0.0165898 -0.0384818 -0.050698 -0.0261086 -0.0508262 -0.031956 
0.015693 0.18397 0.192675 0.0820106 0.0813499 0.0415201 
0.0030893 0.160278 0.0656076 -0.0621537 -0.0465631 -0.00472793 
0.000619393 -0.062108 -0.0531991 0.05164 0.167081 -0.00615906 
0.0501165 0.0838608 0.0834539 0.193636 0.18559 0.00787148 
-0.024765 -0.0421362 -0.0296627 -0.0446779 -0.0377414 -0.0215083 

