0 0.1030777136628245 0.1022746276834009 6.011792250726344e-05 0.000742968056916371 1.0 -6.82266068347241
0.01999999955296516 0.1307542131147003 0.1190144489690287 0.007314310620788134 0.004425453524883549 0.9983701192989447 -6.829113616694478
0.03999999910593033 0.1600441156011491 0.138853651358547 0.01267717672510738 0.008513287517494694 0.9990056651727899 -6.83569835314584
0.05999999865889549 0.1818681697791372 0.1532709709597581 0.01677028916028878 0.01182690965909039 0.9993428173967556 -6.842396711194828
0.07999999821186066 0.199277226249771 0.1647346764335977 0.01997523439004156 0.01456731542613177 0.9995330838771366 -6.849197298259229
0.09999999403953552 0.2121813229165838 0.1727816914979804 0.02253205227526833 0.01686757914333503 0.9996468559861713 -6.856092529788484
0.1199999898672104 0.2220059511561784 0.1785912553471147 0.02459681622008958 0.01881787958897407 0.9997183728042082 -6.863077028755309
0.1399999856948853 0.2302554104881063 0.1835006281749758 0.0262741908104136 0.02048059150271686 0.9997652359108486 -6.870146906489143
0.1599999815225601 0.2382387515266135 0.1887023550990666 0.02763653110397835 0.02189986532356858 0.9997969511451541 -6.877299194608203
0.179999977350235 0.2477824713788712 0.1959399724848277 0.02873508688716053 0.02310741200688293 0.9998189130403213 -6.884531576005029
0.1999999731779099 0.2580462622307187 0.2043132687021809 0.02960683676671161 0.02412615676182628 0.999834312957795 -6.891842225194379
0.2199999690055847 0.2676707099905514 0.2124190223705351 0.03027891235971858 0.02497277526029773 0.9998450987740775 -6.899229609516566
0.2399999648332596 0.2768373971632785 0.2204071702470532 0.03077119092405689 0.02565903599216846 0.9998525043703823 -6.9066925365261
0.2599999606609344 0.2871991568901239 0.229908000448477 0.03109819984979145 0.02619295659185539 0.9998573146250351 -6.914230040150228
0.2799999713897705 0.2971769909034819 0.2393269698780999 0.03127040996307118 0.02657961106231088 0.9998600295477597 -6.921841283261413
0.2999999821186066 0.3068870880110124 0.2487709185018965 0.03129484165279428 0.02682132785632163 0.9998609650985724 -6.92952565662461
0.3199999928474426 0.3158174141297295 0.2577236279464977 0.03117568979890395 0.02691809638432785 0.9998602963058081 -6.93728270191875
0.3400000035762787 0.3259099892055258 0.2681275361000792 0.03091469056290852 0.02686776254253809 0.9998580928128269 -6.945112059176927
0.3600000143051147 0.3359203151985802 0.2787431092542435 0.03051123022451185 0.02666597571982487 0.9998543342693609 -6.953013503041652
0.3800000250339508 0.3452095255177646 0.2889411699898961 0.02996232494281337 0.0263060305850551 0.9998489112647363 -6.960986984203881
0.4000000357627869 0.3537124803101334 0.2986711153277987 0.02926260544835468 0.02577875953398001 0.9998416200073572 -6.969032590739865
0.4200000464916229 0.3613440778621001 0.3078675392018051 0.02840420528013299 0.02507233338016202 0.9998321498243297 -6.977150512369017
0.440000057220459 0.3679956883421805 0.3164474601706496 0.02737642511199767 0.02417180305953326 0.999820054620883 -6.98534109400883
0.460000067949295 0.3735306189203002 0.3243068265711446 0.02616527726535245 0.02305851508380319 0.9998047111481487 -6.99360489577237
