48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 
-0.5 0.00568348 0.00568348 0.0329685 0.0329685 0.0418158 0.0418158 0.0382951 0.0382951 0.0382951 0.0382951 0.0418158 0.0418158 0.0329685 0.0329685 0.00568348 0.00568348
0.5 0.00568348 0.00568348 0.0329685 0.0329685 0.0418158 0.0418158 0.0382951 0.0382951 0.0382951 0.0382951 0.0418158 0.0418158 0.0329685 0.0329685 0.00568348 0.00568348
0.5 0.0327343 0.0327343 0.143347 0.143347 0.159845 0.159845 0.135016 0.135016 0.135016 0.135016 0.159845 0.159845 0.143347 0.143347 0.0327343 0.0327343
1.5 0.0327343 0.0327343 0.143347 0.143347 0.159845 0.159845 0.135016 0.135016 0.135016 0.135016 0.159845 0.159845 0.143347 0.143347 0.0327343 0.0327343
1.5 0.0407242 0.0407242 0.149322 0.149322 0.1161 0.1161 0.104148 0.104148 0.104148 0.104148 0.1161 0.1161 0.149322 0.149322 0.0407242 0.0407242
2.5 0.0407242 0.0407242 0.149322 0.149322 0.1161 0.1161 0.104148 0.104148 0.104148 0.104148 0.1161 0.1161 0.149322 0.149322 0.0407242 0.0407242
2.5 0.0407242 0.0407242 0.149322 0.149322 0.1161 0.1161 0.104148 0.104148 0.104148 0.104148 0.1161 0.1161 0.149322 0.149322 0.0407242 0.0407242
3.5 0.0407242 0.0407242 0.149322 0.149322 0.1161 0.1161 0.104148 0.104148 0.104148 0.104148 0.1161 0.1161 0.149322 0.149322 0.0407242 0.0407242
3.5 0.0327343 0.0327343 0.143347 0.143347 0.159845 0.159845 0.135016 0.135016 0.135016 0.135016 0.159845 0.159845 0.143347 0.143347 0.0327343 0.0327343
4.5 0.0327343 0.0327343 0.143347 0.143347 0.159845 0.159845 0.135016 0.135016 0.135016 0.135016 0.159845 0.159845 0.143347 0.143347 0.0327343 0.0327343
4.5 0.00568348 0.00568348 0.0329685 0.0329685 0.0418158 0.0418158 0.0382951 0.0382951 0.0382951 0.0382951 0.0418158 0.0418158 0.0329685 0.0329685 0.00568348 0.00568348
5.5 0.00568348 0.00568348 0.0329685 0.0329685 0.0418158 0.0418158 0.0382951 0.0382951 0.0382951 0.0382951 0.0418158 0.0418158 0.0329685 0.0329685 0.00568348 0.00568348
