54 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 5.5 6.5 6.5 7.5 7.5 8.5 
-0.5 0.00388411 0.00388411 0.0166774 0.0166774 0.023622 0.023622 0.0242517 0.0242517 0.0255836 0.0255836 0.0242517 0.0242517 0.023622 0.023622 0.0166774 0.0166774 0.00388411 0.00388411
0.5 0.00388411 0.00388411 0.0166774 0.0166774 0.023622 0.023622 0.0242517 0.0242517 0.0255836 0.0255836 0.0242517 0.0242517 0.023622 0.023622 0.0166774 0.0166774 0.00388411 0.00388411
0.5 0.0173579 0.0173579 0.0722315 0.0722315 0.0901731 0.0901731 0.083184 0.083184 0.0911312 0.0911312 0.083184 0.083184 0.0901731 0.0901731 0.0722315 0.0722315 0.0173579 0.0173579
1.5 0.0173579 0.0173579 0.0722315 0.0722315 0.0901731 0.0901731 0.083184 0.083184 0.0911312 0.0911312 0.083184 0.083184 0.0901731 0.0901731 0.0722315 0.0722315 0.0173579 0.0173579
1.5 0.0280127 0.0280127 0.110449 0.110449 0.104581 0.104581 0.0715368 0.0715368 0.091363 0.091363 0.0715368 0.0715368 0.104581 0.104581 0.110449 0.110449 0.0280127 0.0280127
2.5 0.0280127 0.0280127 0.110449 0.110449 0.104581 0.104581 0.0715368 0.0715368 0.091363 0.091363 0.0715368 0.0715368 0.104581 0.104581 0.110449 0.110449 0.0280127 0.0280127
2.5 0.0280127 0.0280127 0.110449 0.110449 0.104581 0.104581 0.0715368 0.0715368 0.091363 0.091363 0.0715368 0.0715368 0.104581 0.104581 0.110449 0.110449 0.0280127 0.0280127
3.5 0.0280127 0.0280127 0.110449 0.110449 0.104581 0.104581 0.0715368 0.0715368 0.091363 0.091363 0.0715368 0.0715368 0.104581 0.104581 0.110449 0.110449 0.0280127 0.0280127
3.5 0.0173579 0.0173579 0.0722315 0.0722315 0.0901731 0.0901731 0.083184 0.083184 0.0911312 0.0911312 0.083184 0.083184 0.0901731 0.0901731 0.0722315 0.0722315 0.0173579 0.0173579
4.5 0.0173579 0.0173579 0.0722315 0.0722315 0.0901731 0.0901731 0.083184 0.083184 0.0911312 0.0911312 0.083184 0.083184 0.0901731 0.0901731 0.0722315 0.0722315 0.0173579 0.0173579
4.5 0.00388411 0.00388411 0.0166774 0.0166774 0.023622 0.023622 0.0242517 0.0242517 0.0255836 0.0255836 0.0242517 0.0242517 0.023622 0.023622 0.0166774 0.0166774 0.00388411 0.00388411
5.5 0.00388411 0.00388411 0.0166774 0.0166774 0.023622 0.023622 0.0242517 0.0242517 0.0255836 0.0255836 0.0242517 0.0242517 0.023622 0.023622 0.0166774 0.0166774 0.00388411 0.00388411
