36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 -0.00935525 -0.00935525 0.0336085 0.0336085 0.00431661 0.00431661 0.000841013 0.000841013 -0.0036073 -0.0036073 -0.0282208 -0.0282208
0.5 -0.00935525 -0.00935525 0.0336085 0.0336085 0.00431661 0.00431661 0.000841013 0.000841013 -0.0036073 -0.0036073 -0.0282208 -0.0282208
0.5 0.00376919 0.00376919 0.199484 0.199484 0.0121344 0.0121344 -0.0423841 -0.0423841 0.053158 0.053158 -0.0682528 -0.0682528
1.5 0.00376919 0.00376919 0.199484 0.199484 0.0121344 0.0121344 -0.0423841 -0.0423841 0.053158 0.053158 -0.0682528 -0.0682528
1.5 -0.0026632 -0.0026632 0.201804 0.201804 -0.0144338 -0.0144338 -0.0188996 -0.0188996 0.196292 0.196292 -0.0175903 -0.0175903
2.5 -0.0026632 -0.0026632 0.201804 0.201804 -0.0144338 -0.0144338 -0.0188996 -0.0188996 0.196292 0.196292 -0.0175903 -0.0175903
2.5 -0.0175903 -0.0175903 0.196292 0.196292 -0.0188996 -0.0188996 -0.0144338 -0.0144338 0.201804 0.201804 -0.0026632 -0.0026632
3.5 -0.0175903 -0.0175903 0.196292 0.196292 -0.0188996 -0.0188996 -0.0144338 -0.0144338 0.201804 0.201804 -0.0026632 -0.0026632
3.5 -0.0682528 -0.0682528 0.053158 0.053158 -0.0423841 -0.0423841 0.0121344 0.0121344 0.199484 0.199484 0.00376919 0.00376919
4.5 -0.0682528 -0.0682528 0.053158 0.053158 -0.0423841 -0.0423841 0.0121344 0.0121344 0.199484 0.199484 0.00376919 0.00376919
4.5 -0.0282208 -0.0282208 -0.0036073 -0.0036073 0.000841013 0.000841013 0.00431661 0.00431661 0.0336085 0.0336085 -0.00935525 -0.00935525
5.5 -0.0282208 -0.0282208 -0.0036073 -0.0036073 0.000841013 0.000841013 0.00431661 0.00431661 0.0336085 0.0336085 -0.00935525 -0.00935525

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 -0.00942332 -0.00942332 0.00140545 0.00140545 -0.00163924 -0.00163924 -0.00039201 -0.00039201 -0.000441497 -0.000441497 -0.00363084 -0.00363084
0.5 -0.00942332 -0.00942332 0.00140545 0.00140545 -0.00163924 -0.00163924 -0.00039201 -0.00039201 -0.000441497 -0.000441497 -0.00363084 -0.00363084
0.5 -0.00217911 -0.00217911 0.125255 0.125255 -0.000691042 -0.000691042 0.00088417 0.00088417 0.000538573 0.000538573 0.00126592 0.00126592
1.5 -0.00217911 -0.00217911 0.125255 0.125255 -0.000691042 -0.000691042 0.00088417 0.00088417 0.000538573 0.000538573 0.00126592 0.00126592
1.5 0.000127694 0.000127694 0.205959 0.205959 -0.000679552 -0.000679552 0.000131392 0.000131392 0.178272 0.178272 7.26114e-05 7.26114e-05
2.5 0.000127694 0.000127694 0.205959 0.205959 -0.000679552 -0.000679552 0.000131392 0.000131392 0.178272 0.178272 7.26114e-05 7.26114e-05
2.5 -0.000216036 -0.000216036 0.177664 0.177664 -8.01621e-06 -8.01621e-06 0.00297946 0.00297946 0.206268 0.206268 0.000110409 0.000110409
3.5 -0.000216036 -0.000216036 0.177664 0.177664 -8.01621e-06 -8.01621e-06 0.00297946 0.00297946 0.206268 0.206268 0.000110409 0.000110409
3.5 -0.000263762 -0.000263762 0.00120559 0.00120559 -0.000193641 -0.000193641 0.000629886 0.000629886 0.129337 0.129337 0.000141866 0.000141866
4.5 -0.000263762 -0.000263762 0.00120559 0.00120559 -0.000193641 -0.000193641 0.000629886 0.000629886 0.129337 0.129337 0.000141866 0.000141866
4.5 -0.00379702 -0.00379702 0.000349808 0.000349808 -7.06366e-05 -7.06366e-05 0.00144727 0.00144727 -0.000256759 -0.000256759 -0.0101628 -0.0101628
5.5 -0.00379702 -0.00379702 0.000349808 0.000349808 -7.06366e-05 -7.06366e-05 0.00144727 0.00144727 -0.000256759 -0.000256759 -0.0101628 -0.0101628
