0.119532
0.0170555
0.0795448
0.106071
-0.0635654
-0.0231341
0.122072
-0.0365288
-0.0802484
-0.139562
1.12227
-0.316221
0.288224
-0.319206
0.132844
0.0968559
1.21045
-0.272468
-0.302089
1.20835
0.0763483
0.136151
-0.31378
0.287122
-0.353709
1.1228
-0.129799
-0.0940636
-0.00713817
0.100439
-0.0159926
-0.0538677
0.0787445
0.111892
-0.0260132
0.109371
