36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0951329 0.0951329 0.130529 0.130529 0.17426 0.17426 0.175297 0.175297 0.133702 0.133702 0.0969438 0.0969438
0.5 0.0951329 0.0951329 0.130529 0.130529 0.17426 0.17426 0.175297 0.175297 0.133702 0.133702 0.0969438 0.0969438
0.5 0.136893 0.136893 0.169763 0.169763 0.194123 0.194123 0.193865 0.193865 0.171721 0.171721 0.137609 0.137609
1.5 0.136893 0.136893 0.169763 0.169763 0.194123 0.194123 0.193865 0.193865 0.171721 0.171721 0.137609 0.137609
1.5 0.184589 0.184589 0.196185 0.196185 0.21383 0.21383 0.213574 0.213574 0.197461 0.197461 0.184662 0.184662
2.5 0.184589 0.184589 0.196185 0.196185 0.21383 0.21383 0.213574 0.213574 0.197461 0.197461 0.184662 0.184662
2.5 0.184895 0.184895 0.197228 0.197228 0.214117 0.214117 0.213832 0.213832 0.196783 0.196783 0.184359 0.184359
3.5 0.184895 0.184895 0.197228 0.197228 0.214117 0.214117 0.213832 0.213832 0.196783 0.196783 0.184359 0.184359
3.5 0.137617 0.137617 0.171182 0.171182 0.193869 0.193869 0.193909 0.193909 0.17031 0.17031 0.136764 0.136764
4.5 0.137617 0.137617 0.171182 0.171182 0.193869 0.193869 0.193909 0.193909 0.17031 0.17031 0.136764 0.136764
4.5 0.0969454 0.0969454 0.133629 0.133629 0.175211 0.175211 0.173879 0.173879 0.130342 0.130342 0.0949867 0.0949867
5.5 0.0969454 0.0969454 0.133629 0.133629 0.175211 0.175211 0.173879 0.173879 0.130342 0.130342 0.0949867 0.0949867

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0856122 0.0856122 0.0971289 0.0971289 0.19448 0.19448 0.170637 0.170637 0.139836 0.139836 0.0947516 0.0947516
0.5 0.0856122 0.0856122 0.0971289 0.0971289 0.19448 0.19448 0.170637 0.170637 0.139836 0.139836 0.0947516 0.0947516
0.5 0.149171 0.149171 0.116828 0.116828 0.180549 0.180549 0.0398897 0.0398897 0.0258737 0.0258737 0.0961525 0.0961525
1.5 0.149171 0.149171 0.116828 0.116828 0.180549 0.180549 0.0398897 0.0398897 0.0258737 0.0258737 0.0961525 0.0961525
1.5 0.165208 0.165208 0.125284 0.125284 0.218807 0.218807 0.205674 0.205674 0.191132 0.191132 0.202381 0.202381
2.5 0.165208 0.165208 0.125284 0.125284 0.218807 0.218807 0.205674 0.205674 0.191132 0.191132 0.202381 0.202381
2.5 0.202844 0.202844 0.190822 0.190822 0.206282 0.206282 0.21814 0.21814 0.126752 0.126752 0.164696 0.164696
3.5 0.202844 0.202844 0.190822 0.190822 0.206282 0.206282 0.21814 0.21814 0.126752 0.126752 0.164696 0.164696
3.5 0.0963416 0.0963416 0.0257095 0.0257095 0.0401802 0.0401802 0.17968 0.17968 0.117897 0.117897 0.148527 0.148527
4.5 0.0963416 0.0963416 0.0257095 0.0257095 0.0401802 0.0401802 0.17968 0.17968 0.117897 0.117897 0.148527 0.148527
4.5 0.0947339 0.0947339 0.139684 0.139684 0.170678 0.170678 0.194232 0.194232 0.0978878 0.0978878 0.0855162 0.0855162
5.5 0.0947339 0.0947339 0.139684 0.139684 0.170678 0.170678 0.194232 0.194232 0.0978878 0.0978878 0.0855162 0.0855162

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0095207 0.0095207 0.0333996 0.0333996 -0.0202203 -0.0202203 0.00466023 0.00466023 -0.00613339 -0.00613339 0.00219227 0.00219227
0.5 0.0095207 0.0095207 0.0333996 0.0333996 -0.0202203 -0.0202203 0.00466023 0.00466023 -0.00613339 -0.00613339 0.00219227 0.00219227
0.5 -0.0122776 -0.0122776 0.0529347 0.0529347 0.0135741 0.0135741 0.153975 0.153975 0.145848 0.145848 0.0414564 0.0414564
1.5 -0.0122776 -0.0122776 0.0529347 0.0529347 0.0135741 0.0135741 0.153975 0.153975 0.145848 0.145848 0.0414564 0.0414564
1.5 0.0193818 0.0193818 0.070901 0.070901 -0.00497662 -0.00497662 0.00790015 0.00790015 0.00632858 0.00632858 -0.0177184 -0.0177184
2.5 0.0193818 0.0193818 0.070901 0.070901 -0.00497662 -0.00497662 0.00790015 0.00790015 0.00632858 0.00632858 -0.0177184 -0.0177184
2.5 -0.0179491 -0.0179491 0.00640572 0.00640572 0.00783558 0.00783558 -0.00430873 -0.00430873 0.0700319 0.0700319 0.0196621 0.0196621
3.5 -0.0179491 -0.0179491 0.00640572 0.00640572 0.00783558 0.00783558 -0.00430873 -0.00430873 0.0700319 0.0700319 0.0196621 0.0196621
3.5 0.0412755 0.0412755 0.145472 0.145472 0.153689 0.153689 0.0142288 0.0142288 0.0524131 0.0524131 -0.011763 -0.011763
4.5 0.0412755 0.0412755 0.145472 0.145472 0.153689 0.153689 0.0142288 0.0142288 0.0524131 0.0524131 -0.011763 -0.011763
4.5 0.00221148 0.00221148 -0.00605455 -0.00605455 0.00453237 0.00453237 -0.0203532 -0.0203532 0.0324541 0.0324541 0.00947044 0.00947044
5.5 0.00221148 0.00221148 -0.00605455 -0.00605455 0.00453237 0.00453237 -0.0203532 -0.0203532 0.0324541 0.0324541 0.00947044 0.00947044
