36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0950415 0.0950415 0.132828 0.132828 0.178059 0.178059 0.178547 0.178547 0.134047 0.134047 0.0957526 0.0957526
0.5 0.0950415 0.0950415 0.132828 0.132828 0.178059 0.178059 0.178547 0.178547 0.134047 0.134047 0.0957526 0.0957526
0.5 0.13521 0.13521 0.170027 0.170027 0.1937 0.1937 0.194177 0.194177 0.171427 0.171427 0.135716 0.135716
1.5 0.13521 0.13521 0.170027 0.170027 0.1937 0.1937 0.194177 0.194177 0.171427 0.171427 0.135716 0.135716
1.5 0.182069 0.182069 0.196523 0.196523 0.21393 0.21393 0.213933 0.213933 0.197116 0.197116 0.182136 0.182136
2.5 0.182069 0.182069 0.196523 0.196523 0.21393 0.21393 0.213933 0.213933 0.197116 0.197116 0.182136 0.182136
2.5 0.182205 0.182205 0.197011 0.197011 0.213948 0.213948 0.213782 0.213782 0.196791 0.196791 0.182025 0.182025
3.5 0.182205 0.182205 0.197011 0.197011 0.213948 0.213948 0.213782 0.213782 0.196791 0.196791 0.182025 0.182025
3.5 0.135746 0.135746 0.171237 0.171237 0.19425 0.19425 0.193499 0.193499 0.170142 0.170142 0.135109 0.135109
4.5 0.135746 0.135746 0.171237 0.171237 0.19425 0.19425 0.193499 0.193499 0.170142 0.170142 0.135109 0.135109
4.5 0.0957439 0.0957439 0.133947 0.133947 0.178455 0.178455 0.177894 0.177894 0.132917 0.132917 0.0950576 0.0950576
5.5 0.0957439 0.0957439 0.133947 0.133947 0.178455 0.178455 0.177894 0.177894 0.132917 0.132917 0.0950576 0.0950576

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0855489 0.0855489 0.0979631 0.0979631 0.196449 0.196449 0.172046 0.172046 0.140142 0.140142 0.0942046 0.0942046
0.5 0.0855489 0.0855489 0.0979631 0.0979631 0.196449 0.196449 0.172046 0.172046 0.140142 0.140142 0.0942046 0.0942046
0.5 0.148602 0.148602 0.116317 0.116317 0.180744 0.180744 0.0397222 0.0397222 0.0257626 0.0257626 0.095142 0.095142
1.5 0.148602 0.148602 0.116317 0.116317 0.180744 0.180744 0.0397222 0.0397222 0.0257626 0.0257626 0.095142 0.095142
1.5 0.164051 0.164051 0.12562 0.12562 0.219506 0.219506 0.206166 0.206166 0.191168 0.191168 0.200866 0.200866
2.5 0.164051 0.164051 0.12562 0.12562 0.219506 0.219506 0.206166 0.206166 0.191168 0.191168 0.200866 0.200866
2.5 0.200974 0.200974 0.190794 0.190794 0.206473 0.206473 0.218928 0.218928 0.126374 0.126374 0.163685 0.163685
3.5 0.200974 0.200974 0.190794 0.190794 0.206473 0.206473 0.218928 0.218928 0.126374 0.126374 0.163685 0.163685
3.5 0.095204 0.095204 0.0256553 0.0256553 0.0399287 0.0399287 0.180122 0.180122 0.117227 0.117227 0.148366 0.148366
4.5 0.095204 0.095204 0.0256553 0.0256553 0.0399287 0.0399287 0.180122 0.180122 0.117227 0.117227 0.148366 0.148366
4.5 0.0942048 0.0942048 0.140062 0.140062 0.172054 0.172054 0.196124 0.196124 0.0983477 0.0983477 0.0854558 0.0854558
5.5 0.0942048 0.0942048 0.140062 0.140062 0.172054 0.172054 0.196124 0.196124 0.0983477 0.0983477 0.0854558 0.0854558

36 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.00949263 0.00949263 0.0348653 0.0348653 -0.0183908 -0.0183908 0.00650143 0.00650143 -0.00609483 -0.00609483 0.00154803 0.00154803
0.5 0.00949263 0.00949263 0.0348653 0.0348653 -0.0183908 -0.0183908 0.00650143 0.00650143 -0.00609483 -0.00609483 0.00154803 0.00154803
0.5 -0.0133922 -0.0133922 0.0537099 0.0537099 0.012956 0.012956 0.154454 0.154454 0.145664 0.145664 0.0405745 0.0405745
1.5 -0.0133922 -0.0133922 0.0537099 0.0537099 0.012956 0.012956 0.154454 0.154454 0.145664 0.145664 0.0405745 0.0405745
1.5 0.0180181 0.0180181 0.0709032 0.0709032 -0.00557568 -0.00557568 0.00776651 0.00776651 0.00594894 0.00594894 -0.0187296 -0.0187296
2.5 0.0180181 0.0180181 0.0709032 0.0709032 -0.00557568 -0.00557568 0.00776651 0.00776651 0.00594894 0.00594894 -0.0187296 -0.0187296
2.5 -0.018769 -0.018769 0.00621604 0.00621604 0.00747458 0.00747458 -0.00514654 -0.00514654 0.0704165 0.0704165 0.0183401 0.0183401
3.5 -0.018769 -0.018769 0.00621604 0.00621604 0.00747458 0.00747458 -0.00514654 -0.00514654 0.0704165 0.0704165 0.0183401 0.0183401
3.5 0.0405421 0.0405421 0.145582 0.145582 0.154321 0.154321 0.0133777 0.0133777 0.0529149 0.0529149 -0.0132572 -0.0132572
4.5 0.0405421 0.0405421 0.145582 0.145582 0.154321 0.154321 0.0133777 0.0133777 0.0529149 0.0529149 -0.0132572 -0.0132572
4.5 0.00153908 0.00153908 -0.00611481 -0.00611481 0.00640108 0.00640108 -0.0182298 -0.0182298 0.0345698 0.0345698 0.00960178 0.00960178
5.5 0.00153908 0.00153908 -0.00611481 -0.00611481 0.00640108 0.00640108 -0.0182298 -0.0182298 0.0345698 0.0345698 0.00960178 0.00960178
