-13.3802
0.0941237
0.133816
0.179137
0.179137
0.133816
0.0941237
0.133816
0.172861
0.196598
0.196598
0.172861
0.133816
0.179137
0.196598
0.213913
0.213913
0.196598
0.179137
0.179137
0.196598
0.213913
0.213913
0.196598
0.179137
0.133816
0.172861
0.196598
0.196598
0.172861
0.133816
0.0941237
0.133816
0.179137
0.179137
0.133816
0.0941237
